Date,Open,High,Low,Close,Adj Close,Volume
2019-05-24,57.599998,57.717999,56.835499,56.930500,56.930500,18554000
2019-05-28,57.074001,57.824501,56.933498,56.978001,56.978001,20948000
2019-05-29,56.634998,56.750000,55.597500,55.997002,55.997002,36230000
2019-05-30,56.007500,56.340000,55.794998,56.070499,56.070499,18088000
2019-05-31,55.282001,55.669998,55.167500,55.325001,55.325001,31582000
2019-06-03,53.346500,53.349998,51.351501,51.937000,51.937000,96890000
2019-06-04,52.224499,52.922001,51.801498,52.724499,52.724499,60512000
2019-06-05,52.750000,52.840500,51.650002,52.231998,52.231998,46988000
2019-06-06,52.310501,52.500000,51.775501,52.388000,52.388000,29020000
2019-06-07,52.714001,53.671501,52.557499,53.418499,53.418499,43828000
2019-06-10,53.849998,54.742001,53.764000,54.138000,54.138000,28510000
2019-06-11,54.849499,55.200500,53.978500,54.051998,54.051998,33508000
2019-06-12,53.997501,54.125999,53.480000,53.955002,53.955002,23670000
2019-06-13,54.235500,54.829498,54.128502,54.550499,54.550499,20814000
2019-06-14,54.487000,54.737999,54.074001,54.314999,54.314999,24582000
2019-06-17,54.455002,55.063999,54.400002,54.694500,54.694500,19770000
2019-06-18,55.575001,55.938999,55.039501,55.262001,55.262001,34526000
2019-06-19,55.362000,55.471500,54.801498,55.225498,55.225498,26714000
2019-06-20,56.084999,56.136002,55.349998,55.660000,55.660000,24018000
2019-06-21,55.493000,56.328499,55.486000,56.268501,56.268501,50774000
2019-06-24,56.000000,56.178501,55.665501,55.834999,55.834999,24236000
2019-06-25,55.754002,55.785000,54.230000,54.379002,54.379002,31644000
2019-06-26,54.549999,54.756001,53.684502,54.015999,54.015999,34698000
2019-06-27,54.337502,54.423000,53.792500,53.831501,53.831501,24078000
2019-06-28,53.861500,54.139999,53.689999,54.139999,54.139999,33672000
2019-07-01,55.051998,55.429501,54.766499,55.000000,55.000000,29196000
2019-07-02,55.241501,55.644501,54.983501,55.630001,55.630001,20630000
2019-07-03,55.924999,56.399502,55.742500,56.149502,56.149502,20154000
2019-07-05,55.968498,56.732498,55.875000,56.633499,56.633499,29794000
2019-07-08,56.293499,56.360500,55.588001,55.839500,55.839500,29888000
2019-07-09,55.515999,56.393002,55.357498,56.214500,56.214500,29472000
2019-07-10,56.616001,57.117001,56.533001,57.045502,57.045502,30710000
2019-07-11,57.307999,57.661999,56.976501,57.203999,57.203999,26004000
2019-07-12,57.146500,57.375000,56.928001,57.266998,57.266998,21878000
2019-07-15,57.266998,57.534000,57.000000,57.525501,57.525501,21164000
2019-07-16,57.336498,57.929001,57.336498,57.673000,57.673000,25352000
2019-07-17,57.546001,57.922001,57.331001,57.337002,57.337002,19538000
2019-07-18,57.099998,57.408501,56.643002,57.362000,57.362000,25450000
2019-07-19,57.466000,57.578999,56.562500,56.577499,56.577499,23184000
2019-07-22,56.773499,57.000999,56.260502,56.960499,56.960499,28914000
2019-07-23,57.172501,57.443001,56.642502,57.402500,57.402500,20648000
2019-07-24,56.631001,57.272999,56.425499,56.986500,56.986500,27192000
2019-07-25,56.947498,57.179501,56.185501,56.797001,56.797001,54762000
2019-07-26,61.400002,63.419498,61.400002,62.261002,62.261002,121216000
2019-07-29,62.125000,62.449501,61.509998,62.091999,62.091999,41382000
2019-07-30,61.349998,61.845501,61.265999,61.400002,61.400002,28616000
2019-07-31,61.243500,61.745499,60.409000,60.910000,60.910000,39960000
2019-08-01,60.881500,61.814999,60.349998,60.589001,60.589001,35426000
2019-08-02,60.150002,60.474998,59.500000,59.816002,59.816002,34910000
2019-08-05,58.648499,58.844002,57.137501,57.737499,57.737499,47840000
2019-08-06,58.276001,59.070000,58.076500,58.554001,58.554001,36014000
2019-08-07,57.889999,58.993500,57.542000,58.795502,58.795502,30686000
2019-08-08,59.321499,60.313999,58.700001,60.309502,60.309502,30116000
2019-08-09,59.999500,60.223000,59.244499,59.445000,59.445000,20418000
2019-08-12,59.000000,59.280499,58.436001,58.724998,58.724998,22064000
2019-08-13,58.717499,60.271500,58.649502,59.836498,59.836498,28434000
2019-08-14,58.803501,59.139500,58.053501,58.212502,58.212502,35430000
2019-08-15,58.421501,58.820999,58.150002,58.466000,58.466000,28506000
2019-08-16,59.039501,59.192001,58.650002,58.960499,58.960499,24916000
2019-08-19,59.591499,60.469501,59.520000,60.021999,60.021999,24450000
2019-08-20,59.767502,59.900002,59.152500,59.176498,59.176498,20206000
2019-08-21,59.791000,60.028000,59.396000,59.578999,59.578999,14152000
2019-08-22,59.689999,59.938999,58.945499,59.576000,59.576000,17352000
2019-08-23,59.258499,59.783501,57.500000,57.679001,57.679001,36254000
2019-08-26,57.972500,58.592999,57.742500,58.558998,58.558998,21166000
2019-08-27,59.150002,59.250000,58.228001,58.541000,58.541000,23460000
2019-08-28,58.243500,58.924999,58.012501,58.687500,58.687500,16810000
2019-08-29,59.320999,59.959499,59.264000,59.712002,59.712002,19636000
2019-08-30,60.017502,60.017502,59.285999,59.526501,59.526501,18064000
2019-09-03,59.092499,59.453999,58.185501,58.477501,58.477501,25908000
2019-09-04,58.972500,59.243999,58.576500,59.113499,59.113499,21312000
2019-09-05,59.682999,60.700001,59.634499,60.609501,60.609501,26394000
2019-09-06,60.457001,60.647499,60.162998,60.316002,60.316002,18972000
2019-09-09,60.354000,61.027500,59.658501,60.263500,60.263500,31854000
2019-09-10,59.804501,60.500000,59.800499,60.285000,60.285000,27922000
2019-09-11,60.194500,61.123501,60.113998,61.000000,61.000000,23522000
2019-09-12,61.173500,62.120998,61.127998,61.748501,61.748501,31644000
2019-09-13,61.605499,62.052502,61.354000,62.001499,62.001499,23676000
2019-09-16,61.521999,61.951000,61.259499,61.581501,61.581501,28218000
2019-09-17,61.581501,61.750000,61.167500,61.493999,61.493999,20806000
2019-09-18,61.512001,61.812000,60.823502,61.632500,61.632500,17440000
2019-09-19,61.616001,62.216999,61.615501,61.937500,61.937500,16554000
2019-09-20,61.681999,62.139999,61.179001,61.492001,61.492001,37692000
2019-09-23,61.328499,61.984001,61.188999,61.734501,61.734501,20798000
2019-09-24,62.000000,62.355499,60.532001,60.916500,60.916500,35804000
2019-09-25,60.800499,62.401001,60.459999,62.297001,62.297001,26798000
2019-09-26,62.106998,62.233501,61.591000,62.114498,62.114498,23166000
2019-09-27,62.141499,62.249500,60.759998,61.297501,61.297501,34122000
2019-09-30,61.029999,61.370499,60.671001,61.056999,61.056999,24470000
2019-10-01,61.124500,61.643002,60.277500,60.299999,60.299999,24504000
2019-10-02,59.825001,59.938000,58.631500,58.896000,58.896000,33030000
2019-10-03,59.167000,59.549999,58.157001,59.471500,59.471500,28368000
2019-10-04,59.714500,60.623001,59.548500,60.548000,60.548000,24282000
2019-10-07,60.349998,60.945499,60.217999,60.412498,60.412498,17040000
2019-10-08,59.938499,60.343498,59.473999,59.506500,59.506500,20086000
2019-10-09,60.066502,60.423000,59.905998,60.119999,60.119999,15948000
2019-10-10,59.930000,60.780998,59.893002,60.473499,60.473499,12842000
2019-10-11,61.201500,61.437500,60.681999,60.785500,60.785500,22330000
2019-10-14,60.694500,61.293999,60.594002,60.888500,60.888500,13296000
2019-10-15,61.075001,62.356499,61.046001,62.112000,62.112000,27584000
2019-10-16,62.090500,62.709499,61.926498,62.150002,62.150002,22986000
2019-10-17,62.570000,63.187500,62.493500,62.639999,62.639999,20958000
2019-10-18,62.734501,62.905499,62.007000,62.220501,62.220501,31624000
2019-10-21,62.435001,62.675499,61.999500,62.214001,62.214001,18094000
2019-10-22,62.223999,62.436501,61.992500,62.060001,62.060001,22862000
2019-10-23,62.010502,62.902000,62.010502,62.881500,62.881500,21282000
2019-10-24,62.955502,63.145000,62.617500,62.955502,62.955502,20224000
2019-10-25,62.599998,63.400002,62.457500,63.215000,63.215000,27104000
2019-10-28,63.750000,64.961998,63.615501,64.448997,64.448997,65428000
2019-10-29,63.799999,64.040001,62.780499,63.033001,63.033001,52654000
2019-10-30,62.757500,63.401001,62.532501,63.035000,63.035000,29204000
2019-10-31,63.000000,63.326000,62.473999,62.939999,62.939999,31904000
2019-11-01,63.290001,63.650002,62.985500,63.612499,63.612499,28812000
2019-11-04,63.805500,64.625000,63.805500,64.480499,64.480499,30632000
2019-11-05,64.559998,64.862000,64.469002,64.571999,64.571999,25148000
2019-11-06,64.504501,64.649498,64.113503,64.550499,64.550499,24626000
2019-11-07,64.713997,66.132500,64.687500,65.347000,65.347000,45140000
2019-11-08,65.075996,65.855499,65.075996,65.449997,65.449997,30392000
2019-11-11,65.199997,65.245003,64.793503,64.914001,64.914001,17234000
2019-11-12,64.928497,65.467499,64.711998,64.860497,64.860497,28852000
2019-11-13,64.658997,65.125999,64.607498,64.808998,64.808998,20538000
2019-11-14,64.750000,65.786003,64.696999,65.457497,65.457497,28948000
2019-11-15,65.752502,66.677002,65.594498,66.677002,66.677002,39286000
2019-11-18,66.616997,66.695999,65.807999,65.991997,65.991997,27984000
2019-11-19,66.331497,66.331497,65.588501,65.629501,65.629501,21864000
2019-11-20,65.568001,65.660500,64.460503,65.093002,65.093002,28892000
2019-11-21,64.962502,65.556000,64.537498,65.007004,65.007004,25546000
2019-11-22,65.150002,65.345001,64.468002,64.683502,64.683502,27776000
2019-11-25,64.813004,65.520500,64.780502,65.281998,65.281998,23590000
2019-11-26,65.495499,65.700500,65.202003,65.650002,65.650002,21910000
2019-11-27,65.771004,65.882004,65.473503,65.606499,65.606499,18808000
2019-11-29,65.330002,65.497498,65.161499,65.204498,65.204498,12802000
2019-12-02,65.127998,65.272003,64.018997,64.443001,64.443001,26538000
2019-12-03,63.932999,64.861504,63.852501,64.737000,64.737000,25270000
2019-12-04,65.305000,66.213501,65.152496,65.946999,65.946999,35506000
2019-12-05,66.349998,66.399002,65.716003,66.348000,66.348000,24408000
2019-12-06,66.637497,67.123497,66.561501,66.969498,66.969498,32968000
2019-12-09,66.943001,67.877502,66.803497,67.149498,67.149498,30842000
2019-12-10,66.997002,67.400002,66.699997,67.144501,67.144501,17606000
2019-12-11,67.415001,67.494499,67.055000,67.212502,67.212502,20480000
2019-12-12,67.160500,67.728996,66.910004,67.424500,67.424500,29114000
2019-12-13,67.394997,67.567497,67.083000,67.343498,67.343498,33170000
2019-12-16,67.750000,68.176498,67.530502,68.035004,68.035004,28128000
2019-12-17,68.120499,68.216499,67.538498,67.744499,67.744499,32948000
2019-12-18,67.849998,67.971497,67.523003,67.595497,67.595497,23330000
2019-12-19,67.595497,67.876503,67.437500,67.821999,67.821999,28922000
2019-12-20,68.154999,68.199997,67.536499,67.560997,67.560997,50090000
2019-12-23,67.936501,68.092499,67.400002,67.531502,67.531502,19936000
2019-12-24,67.510498,67.600502,67.208504,67.221497,67.221497,13468000
2019-12-26,67.327499,68.160004,67.275497,68.123497,68.123497,23662000
2019-12-27,68.199997,68.352501,67.650002,67.732002,67.732002,23212000
2019-12-30,67.840500,67.849998,66.891998,66.985497,66.985497,19994000
2019-12-31,66.789497,67.032997,66.606499,66.969498,66.969498,19514000
2020-01-02,67.420502,68.433998,67.324501,68.433998,68.433998,27278000
2020-01-03,67.400002,68.687500,67.365997,68.075996,68.075996,23408000
2020-01-06,67.581497,69.916000,67.550003,69.890503,69.890503,46768000
2020-01-07,70.023003,70.175003,69.578003,69.755501,69.755501,34330000
2020-01-08,69.740997,70.592499,69.631500,70.251999,70.251999,35314000
2020-01-09,71.096497,71.433998,70.510498,70.989502,70.989502,33200000
2020-01-10,71.473503,71.747002,70.980003,71.447998,71.447998,26258000
2020-01-13,71.762497,72.073997,71.268501,72.001503,72.001503,30730000
2020-01-14,72.000000,72.131500,71.388496,71.529503,71.529503,26076000
2020-01-15,71.651001,72.039001,71.583000,71.959999,71.959999,21550000
2020-01-16,72.272499,72.535004,72.000000,72.508003,72.508003,26080000
2020-01-17,73.126999,74.027496,72.827499,73.975998,73.975998,52424000
2020-01-21,73.949997,74.494003,73.510498,74.112503,74.112503,48930000
2020-01-22,74.486504,75.028999,74.133003,74.193497,74.193497,28458000
2020-01-23,74.377502,74.675003,74.015999,74.234497,74.234497,26650000
2020-01-24,74.640999,74.709999,73.158997,73.308502,73.308502,29786000
2020-01-27,71.577003,71.829002,70.974998,71.586502,71.586502,34132000
2020-01-28,72.086998,72.739998,71.517998,72.525002,72.525002,29724000
2020-01-29,72.922997,73.207001,72.269501,72.834999,72.834999,21566000
2020-01-30,71.904999,72.762497,71.750000,72.712502,72.712502,27110000
2020-01-31,73.392998,73.483498,71.352997,71.639000,71.639000,43822000
2020-02-03,73.082497,74.315002,72.830498,74.129997,74.129997,71636000
2020-02-04,72.724503,73.366997,71.101501,72.270500,72.270500,95880000
2020-02-05,73.180496,73.228996,71.484001,72.302498,72.302498,36376000
2020-02-06,72.598999,74.078003,72.524002,73.798500,73.798500,37822000
2020-02-07,73.369499,74.262497,73.270500,73.955498,73.955498,28360000
2020-02-10,73.861504,75.444000,73.760002,75.432999,75.432999,38302000
2020-02-11,75.663498,76.494003,75.272499,75.502998,75.502998,34852000
2020-02-12,75.792999,76.014999,75.433502,75.931503,75.931503,31042000
2020-02-13,75.500000,76.297501,75.199997,75.669502,75.669502,22914000
2020-02-14,75.726501,76.002502,75.277496,75.936501,75.936501,23198000
2020-02-18,75.717003,76.528000,75.550499,75.972000,75.972000,25642000
2020-02-19,76.360001,76.537003,76.049004,76.243500,76.243500,22746000
2020-02-20,75.950500,76.353500,75.212997,75.849503,75.849503,25962000
2020-02-21,75.228996,75.547501,73.924500,74.172997,74.172997,42520000
2020-02-24,71.152496,71.819000,70.339500,70.992996,70.992996,49560000
2020-02-25,71.550003,71.842499,69.021004,69.316002,69.316002,51580000
2020-02-26,69.749001,70.683502,68.827499,69.523499,69.523499,49776000
2020-02-27,67.957001,68.470001,65.711998,65.747498,65.747498,62290000
2020-02-28,63.715500,67.122498,63.410500,66.962502,66.962502,80198000
2020-03-02,67.569504,69.373497,66.260002,69.316002,69.316002,55430000
2020-03-03,69.884003,70.409500,66.461998,66.886002,66.886002,56602000
2020-03-04,67.947998,69.139000,66.849998,69.080002,69.080002,47598000
2020-03-05,67.277496,67.681503,65.082001,65.737999,65.737999,54380000
2020-03-06,63.497501,65.137497,62.860500,64.787003,64.787003,64640000
2020-03-09,60.248001,62.636501,59.902000,60.789501,60.789501,69252000
2020-03-10,62.719501,63.792500,60.725498,63.758499,63.758499,54872000
2020-03-11,62.413502,62.846500,59.556999,60.544998,60.544998,54732000
2020-03-12,56.131001,59.437500,55.423500,55.577499,55.577499,94326000
2020-03-13,58.749500,60.720001,55.614498,60.713501,60.713501,79400000
2020-03-16,54.480499,57.273499,53.354000,53.650002,53.650002,96520000
2020-03-17,54.532001,56.299999,52.455002,55.903000,55.903000,83194000
2020-03-18,52.997002,55.249500,51.849998,54.559502,54.559502,93044000
2020-03-19,54.410999,57.630501,52.777500,55.583500,55.583500,74064000
2020-03-20,56.544998,56.924000,53.105000,53.410500,53.410500,82878000
2020-03-23,52.818501,53.345501,50.443501,52.706501,52.706501,83672000
2020-03-24,55.199001,56.666500,54.321499,56.500500,56.500500,72468000
2020-03-25,56.229000,57.308498,54.150501,55.081001,55.081001,90324000
2020-03-26,55.736000,58.574001,54.601501,58.146000,58.146000,76562000
2020-03-27,56.373501,57.552502,55.200001,55.513000,55.513000,62794000
2020-03-30,56.632000,57.549999,54.924500,57.315498,57.315498,58736000
2020-03-31,57.436501,58.669998,56.835999,58.097500,58.097500,65228000
2020-04-01,56.200001,56.471001,54.674500,55.105000,55.105000,51970000
2020-04-02,55.000000,56.138500,54.656502,55.851501,55.851501,56410000
2020-04-03,55.735500,55.939499,53.754002,54.634998,54.634998,51374000
2020-04-06,56.650002,59.537498,56.250000,59.159500,59.159500,63320000
2020-04-07,60.850498,61.039001,58.862499,59.127998,59.127998,61620000
2020-04-08,60.154999,60.744999,59.197498,60.349998,60.349998,40334000
2020-04-09,60.909000,61.099499,59.620998,60.328499,60.328499,54028000
2020-04-13,60.075001,60.726002,59.116501,60.520500,60.520500,38702000
2020-04-14,61.998501,63.787498,61.426998,63.261501,63.261501,63358000
2020-04-15,62.325500,63.755501,61.700001,62.865002,62.865002,42236000
2020-04-16,63.356998,63.667999,61.910000,62.871498,62.871498,57896000
2020-04-17,64.084999,64.500000,63.299999,63.950001,63.950001,51050000
2020-04-20,63.494499,63.841000,62.821999,63.057499,63.057499,35292000
2020-04-21,62.135502,62.500000,60.250000,60.608002,60.608002,49648000
2020-04-22,62.055500,63.993999,61.860001,62.920502,62.920502,46296000
2020-04-23,63.286999,64.407501,63.026501,63.558498,63.558498,34202000
2020-04-24,62.750000,63.885502,62.200001,63.830002,63.830002,37402000
2020-04-27,64.599998,64.705002,63.252998,63.542999,63.542999,44186000
2020-04-28,64.160004,64.237999,61.519001,61.629501,61.629501,80700000
2020-04-29,67.250000,68.007500,66.336502,67.109001,67.109001,108358000
2020-04-30,66.568001,67.500000,66.074997,67.334999,67.334999,55842000
2020-05-01,66.204498,67.571503,65.483002,65.865997,65.865997,48872000
2020-05-04,65.406502,66.223503,64.800499,66.144997,66.144997,30806000
2020-05-05,66.875000,68.550499,66.751503,67.450996,67.450996,39666000
2020-05-06,67.900002,68.434502,67.256500,67.271500,67.271500,31732000
2020-05-07,68.065498,68.800003,67.626999,68.463997,68.463997,30652000
2020-05-08,69.091003,69.832001,68.600502,69.217003,69.217003,33326000
2020-05-11,68.839500,70.776497,68.775002,70.179497,70.179497,32718000
2020-05-12,70.411003,70.716499,68.725502,68.759003,68.759003,33918000
2020-05-13,68.807999,69.266502,66.400497,67.416496,67.416496,40368000
2020-05-14,66.676003,67.868500,66.165001,67.843002,67.843002,36660000
2020-05-15,67.413002,68.728996,66.949997,68.653000,68.653000,41544000
2020-05-18,68.079002,69.638000,67.709999,69.259003,69.259003,47094000
2020-05-19,69.274002,69.624496,68.688004,68.720001,68.720001,31586000
2020-05-20,69.458000,70.601501,69.371002,70.458000,70.458000,38262000
2020-05-21,70.549500,70.822998,69.719498,70.337502,70.337502,30894000
2020-05-22,70.195000,70.849998,69.797501,70.662003,70.662003,28544000
2020-05-26,72.098000,72.255501,70.970001,71.068497,71.068497,44590000
2020-05-27,71.000000,71.267502,69.730003,71.014000,71.014000,31684000
2020-05-28,70.000000,72.223000,69.954002,70.912003,70.912003,35170000
2020-05-29,71.021500,71.836502,70.799004,71.676003,71.676003,37044000
2020-06-01,71.285004,72.079002,71.113998,71.743500,71.743500,25162000
2020-06-02,71.750000,72.150002,71.080498,72.115501,72.115501,23442000
2020-06-03,72.135002,72.450500,71.581001,71.962502,71.962502,27732000
2020-06-04,71.838997,72.066002,70.300499,70.714996,70.714996,26982000
2020-06-05,70.781998,72.315002,70.380997,72.000999,72.000999,42642000
2020-06-08,71.314003,72.449997,71.223999,72.402000,72.402000,33878000
2020-06-09,72.262001,73.389999,72.117996,72.603996,72.603996,33624000
2020-06-10,73.075500,73.638496,72.718002,73.235001,73.235001,31762000
2020-06-11,72.051498,72.580002,69.920502,70.095001,70.095001,47144000
2020-06-12,71.292999,71.725502,69.290001,70.646004,70.646004,36676000
2020-06-15,69.474503,71.250000,69.360001,71.037003,71.037003,30468000
2020-06-16,72.449997,72.858498,71.449501,72.323502,72.323502,30648000
2020-06-17,72.647003,73.110001,71.756500,72.626999,72.626999,30610000
2020-06-18,72.492500,72.648499,71.311996,71.706001,71.706001,34862000
2020-06-19,72.000000,72.224998,70.949997,71.232002,71.232002,52784000
2020-06-22,71.250504,72.547501,70.959503,72.532997,72.532997,29442000
2020-06-23,72.599998,73.760002,72.250000,73.198997,73.198997,37752000
2020-06-24,73.164001,73.789497,71.500000,71.635002,71.635002,31592000
2020-06-25,71.560997,72.115997,70.976997,72.055000,72.055000,23958000
2020-06-26,71.631500,71.850998,67.750000,68.126999,68.126999,97640000
2020-06-29,68.016998,69.900002,67.582497,69.858498,69.858498,45074000
2020-06-30,69.844002,71.199997,69.346497,70.902496,70.902496,40286000
2020-07-01,70.958504,72.424004,70.709000,72.099998,72.099998,42182000
2020-07-02,72.592003,74.426003,72.553497,73.496498,73.496498,57218000
2020-07-06,74.407501,75.500000,73.848999,74.982498,74.982498,44712000
2020-07-07,74.806503,76.066002,74.485001,74.496002,74.496002,42364000
2020-07-08,75.040001,75.558502,74.614998,75.180000,75.180000,31766000
2020-07-09,75.496498,76.457001,74.779503,75.932999,75.932999,41836000
2020-07-10,75.662498,77.067001,75.036003,76.950500,76.950500,35918000
2020-07-13,77.497002,78.818001,75.328003,75.611504,75.611504,42954000
2020-07-14,74.639503,76.139999,74.296501,76.042999,76.042999,38108000
2020-07-15,76.161499,76.816498,74.891502,75.844002,75.844002,31026000
2020-07-16,75.074997,75.795502,74.413498,75.746002,75.746002,26484000
2020-07-17,75.845497,76.171501,74.904999,75.842499,75.842499,34264000
2020-07-20,75.750000,78.450500,75.135002,78.192001,78.192001,30166000
2020-07-21,79.251503,79.352501,77.630997,77.795998,77.795998,27486000
2020-07-22,77.785500,78.348999,77.161499,78.242500,78.242500,24482000
2020-07-23,78.296501,78.517502,75.429497,75.837502,75.837502,33910000
2020-07-24,74.959503,75.771500,74.379501,75.410500,75.410500,29902000
2020-07-27,75.663002,76.877998,75.616501,76.471497,76.471497,27124000
2020-07-28,76.250000,76.300499,75.026001,75.182503,75.182503,30910000
2020-07-29,75.250000,76.666496,75.150497,76.175499,76.175499,22676000
2020-07-30,74.898499,77.044502,74.758499,76.918503,76.918503,36042000
2020-07-31,74.852501,75.250999,72.699997,74.397499,74.397499,91468000
2020-08-03,74.550003,74.886497,73.585999,74.138000,74.138000,45482000
2020-08-04,74.335503,74.655502,73.201500,73.665001,73.665001,37212000
2020-08-05,73.841003,74.500000,73.560997,73.954498,73.954498,29134000
2020-08-06,73.807503,75.313499,73.595001,75.247498,75.247498,33306000
2020-08-07,75.452003,76.004501,74.313499,74.918503,74.918503,27718000
2020-08-10,74.540001,75.357498,73.874496,74.841003,74.841003,20546000
2020-08-11,74.699997,75.522003,73.909500,74.027000,74.027000,31098000
2020-08-12,74.356003,75.583504,74.250000,75.362000,75.362000,22512000
2020-08-13,75.410500,76.848503,75.410500,75.832497,75.832497,22388000
2020-08-14,75.680496,75.989502,74.949997,75.231499,75.231499,21942000
2020-08-17,75.798500,76.189003,75.250000,75.811996,75.811996,19990000
2020-08-18,76.306000,77.868500,76.083504,77.789001,77.789001,28378000
2020-08-19,77.624496,78.443001,77.000000,77.230499,77.230499,30472000
2020-08-20,76.998497,79.008499,76.723000,78.812500,78.812500,26382000
2020-08-21,78.589996,79.594002,78.115501,78.778503,78.778503,34838000
2020-08-24,79.623497,80.439003,78.751999,79.257500,79.257500,25638000
2020-08-25,79.004997,80.444000,78.893997,80.292503,80.292503,25150000
2020-08-26,80.315002,82.639503,80.049004,82.206497,82.206497,52188000
2020-08-27,82.330498,82.399498,80.940498,81.426003,81.426003,31350000
2020-08-28,81.473503,82.067497,81.280502,81.971497,81.971497,22418000
2020-08-31,82.178497,82.224998,81.266502,81.476501,81.476501,26422000
2020-09-01,81.608002,82.960999,81.476501,82.753998,82.753998,22652000
2020-09-02,83.400497,86.305000,83.009499,85.869499,85.869499,49522000
2020-09-03,84.975998,85.000000,80.385498,81.475502,81.475502,63726000
2020-09-04,80.449997,81.749496,76.898499,79.060501,79.060501,55850000
2020-09-08,76.250000,77.777496,75.824997,76.180000,76.180000,54032000
2020-09-09,77.445000,77.935997,76.258499,77.361504,77.361504,39242000
2020-09-10,77.509003,78.682999,76.000000,76.302498,76.302498,33024000
2020-09-11,76.407501,76.934998,74.651001,75.788002,75.788002,30706000
2020-09-14,76.582497,77.849998,75.255501,75.441498,75.441498,42660000
2020-09-15,76.394501,77.549500,76.105003,76.755997,76.755997,23042000
2020-09-16,77.124001,77.718498,75.579498,75.604500,75.604500,22128000
2020-09-17,74.290497,74.932999,73.123001,74.351997,74.351997,40008000
2020-09-18,74.415001,74.760002,71.581001,72.554497,72.554497,63056000
2020-09-21,71.581001,72.002998,70.134003,71.507004,71.507004,56908000
2020-09-22,72.515999,73.198502,71.474998,72.990997,72.990997,33950000
2020-09-23,72.604500,72.653999,70.134003,70.469498,70.469498,37726000
2020-09-24,70.134003,71.899498,70.107498,71.142998,71.142998,34552000
2020-09-25,71.252502,72.296997,70.384003,71.953003,71.953003,30326000
2020-09-28,73.599503,73.649498,72.314003,72.932999,72.932999,30784000
2020-09-29,73.195503,73.599998,72.699997,73.301003,73.301003,31816000
2020-09-30,73.046997,74.309998,72.788002,73.279999,73.279999,40924000
2020-10-01,74.182999,74.753502,73.839996,74.394997,74.394997,32884000
2020-10-02,72.981499,73.951500,72.367500,72.779999,72.779999,31222000
2020-10-05,73.132500,74.235001,73.004501,74.141502,74.141502,21602000
2020-10-06,73.775002,74.225998,72.250504,72.551003,72.551003,26096000
2020-10-07,72.965500,73.448502,71.661499,72.957001,72.957001,36108000
2020-10-08,73.272499,74.401497,73.272499,74.171501,74.171501,26076000
2020-10-09,74.642998,75.592499,74.349998,75.522499,75.522499,32966000
2020-10-12,76.900002,79.420998,76.464996,78.229500,78.229500,55344000
2020-10-13,78.850502,79.258003,77.931503,78.353500,78.353500,39072000
2020-10-14,78.730003,79.192497,77.294998,78.171997,78.171997,33174000
2020-10-15,77.224998,78.570000,77.056503,77.773499,77.773499,31210000
2020-10-16,78.091499,78.885498,77.883003,78.385002,78.385002,34194000
2020-10-19,78.796501,79.196503,76.146004,76.497498,76.497498,29734000
2020-10-20,76.155502,78.692001,76.025002,77.554001,77.554001,41670000
2020-10-21,78.492500,80.757004,78.357002,79.299500,79.299500,60322000
2020-10-22,79.250000,80.670998,78.874001,80.333000,80.333000,30512000
2020-10-23,80.752502,81.706001,80.595497,81.649002,81.649002,30548000
2020-10-26,80.750000,81.478996,78.389000,79.214500,79.214500,35826000
2020-10-27,79.446503,80.099998,78.849503,79.944000,79.944000,25902000
2020-10-28,77.500504,77.690498,75.424004,75.540001,75.540001,45174000
2020-10-29,75.850998,79.436996,75.827499,77.844002,77.844002,55406000
2020-10-30,83.372002,84.066002,80.078499,80.805496,80.805496,99878000
2020-11-02,81.177002,82.912003,80.711998,81.216003,81.216003,44228000
2020-11-03,81.538002,82.949997,80.605499,82.282997,82.282997,31432000
2020-11-04,85.278999,88.501503,85.150002,87.292503,87.292503,71342000
2020-11-05,88.522499,89.591003,87.051498,88.125000,88.125000,39758000
2020-11-06,87.567001,88.425003,86.834000,87.986504,87.986504,28622000
2020-11-09,89.799004,90.844498,87.877502,88.070999,88.070999,53440000
2020-11-10,86.488503,87.969002,85.806000,86.886002,86.886002,43022000
2020-11-11,87.419998,88.144997,87.153000,87.361504,87.361504,31838000
2020-11-12,87.099998,88.249001,86.898499,87.140999,87.140999,26474000
2020-11-13,87.400002,88.856499,86.799004,88.612999,88.612999,29744000
2020-11-16,88.207001,89.717003,88.066498,88.701500,88.701500,25468000
2020-11-17,88.392998,88.857002,87.974503,88.083000,88.083000,21314000
2020-11-18,87.832001,88.250000,86.928497,87.031998,87.031998,20108000
2020-11-19,86.661499,88.174500,86.500999,87.928497,87.928497,20106000
2020-11-20,88.099998,88.417999,86.750000,86.819000,86.819000,27694000
2020-11-23,87.011002,87.299500,85.509003,86.377998,86.377998,22530000
2020-11-24,86.375000,88.323997,86.036499,88.195000,88.195000,27984000
2020-11-25,88.390503,88.518997,87.417999,88.206497,88.206497,19600000
2020-11-27,88.226997,89.850502,88.226997,89.350998,89.350998,14790000
2020-11-30,88.782501,89.016998,87.391998,87.720001,87.720001,32418000
2020-12-01,88.333000,91.085999,88.151497,89.767998,89.767998,37350000
2020-12-02,89.767998,91.637001,89.258499,91.248497,91.248497,29424000
2020-12-03,91.027000,92.191498,90.849998,91.092003,91.092003,24728000
2020-12-04,91.011002,91.474998,90.679497,91.188004,91.188004,20544000
